"store_id","product_code","product_name","quantity","brand","category","description","product_id"
"52","4021851146521","Mandel Drink","3","dennree","Beverages","Organic, Vegetarian, EU Organic, Vegan, Eg-oko-verordnung","1840"
"72","4021851455791","Heidelbeeren","11","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frucht- und gemüsebasierte Lebensmittel, Fruchtbasierte Lebensmittel, Früchte, Beeren, Heidelbeeren","Bio, EU-Öko-Verordnung, AT-BIO-301, en:eg-oko-verordnung","1841"
"35","4021851544167","Himbeer Joghurt mild","7","dennree","Himbeerjoghurt","Bio, EU-Öko-Verordnung, Biodynamische Landwirtschaft, Demeter, en:eg-oko-verordnung","1842"
"58","4021851101124","Soja drink","9","dennree","Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, en:Dairy substitutes, Pflanzliche Getränke, Milchersatz, Pflanzenmilch, Hülsenfruchtmilch, Sojamilch","Bio, Vegetarisch, EU-Öko-Verordnung, Glutenfrei, Vegan, en:eg-oko-verordnung, Laktosefrei","1843"
"81","4021851457832","Pinienkerne","7","Dennree","Plant-based foods and beverages, Plant-based foods, Nuts and their products, Nuts, Pine nuts","Organic, EU Organic, Eg-oko-verordnung","1844"
"14","4021851590454","Weisse Bohnen in Tomaten Soße","15","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, Hülsenfrüchte, Samen, Hülsenfruchtsamen, Getrockenete Hülsenfrüchte, Gartenbohnen, Weiße Bohnen","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung, NL-BIO-01","1845"
"36","4021851403297","Duo Creme","6","Dennree","Frühstücke, Brotaufstriche, Süße Brotaufstriche, fr:Pâtes à tartiner, Haselnusscremes, Nougatcremes, Schoko- und Haselnussaufstriche","Bio, EU-Öko-Verordnung, Glutenfrei, en:eg-oko-verordnung, NL-BIO-01","1846"
"38","4021851992395","Aprikosen Fruchtaufstrich","0","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frühstücke, Frucht- und gemüsebasierte Lebensmittel, Brotaufstriche, Fruchtbasierte Lebensmittel, Pflanzliche Brotaufstriche, Süße Brotaufstriche, Konfitüren und Marmeladen, Konfitüren","Bio, EU-Öko-Verordnung, DE-ÖKO-001, en:eg-oko-verordnung","1847"
"76","4021851409374","Cashew Creme","8","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frühstücke, Brotaufstriche, Nüsse und Nussprodukte, Pflanzliche Brotaufstriche, Süße Brotaufstriche, Ölsaaten-Pürees, Nußbutter, Cashewmus","Bio, Vegetarisch, EU-Öko-Verordnung, Glutenfrei, Vegan, en:eg-oko-verordnung, Grüner Punkt","1848"
"14","4021851867945","Dinkel Mandel Spekulatius","15","Dennree","null","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung","1849"
"86","4021851007198","Mandel Genuss (Eis)","3","Dennree","Desserts, Tiefkühlprodukte, Tiefkühl-Desserts, Speiseeis und Sorbets, Speiseeis","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung","1850"
"42","4021851436998","Crunchy Schoko","17","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frühstücke, Getreide und Kartoffeln, Getreideprodukte, Frühstückscerealien, Müslis, Müslis mit Schokolade","Bio, EU-Öko-Verordnung, Nicht EU-Landwirtschaft, DE-ÖKO-001, en:eg-oko-verordnung, EU-Landwirtschaft, EU-/Nicht-EU-Landwirtschaft, Ohne Palmöl","1851"
"64","4021851611784","Zitronenschale gerieben","14","Dennree","null","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung","1852"
"60","4021851052266","Kichererbsen","1","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, Hülsenfrüchte, Samen, Hülsenfruchtsamen, Getrockenete Hülsenfrüchte, Kichererbsen","Bio, EU-Öko-Verordnung, DE-ÖKO-001, en:eg-oko-verordnung","1854"
"68","4021851647691","Rote Traube Granatapfel Fruchtschnitte","12","Dennree","Fruchtschnitte","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung, Fruchtscheiben, Lebensmittel","1855"
"66","4021851175736","Veganer Aufschnitt auf weizenbasis","2","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, en:Meat alternatives, Fleisch-Ersatzprodukte","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung","1856"
"21","4021851611739","4x Backpuler Reinweinstein","19","Dennree","null","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung","1857"
"57","4021851123355","Käse Gouda","8","dennree","Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Käse, Kuhmilchkäse, Ungekochter gepresster Käse, Holländischer Käse, Goudas, Scheibenkäse","Bio, EU-Öko-Verordnung, DE-ÖKO-001, en:eg-oko-verordnung, Laktosefrei","1858"
"61","4021851075227","Rote Linsen","13","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, Hülsenfrüchte, Samen, Hülsenfruchtsamen, Getrockenete Hülsenfrüchte, Linsen, Rote Linsen","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung","1859"
"47","4021851525302","Weizen Mehl 550","10","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Mehle, Getreidemehle, Weizenmehle, en:White wheat flours","Bio, EU-Öko-Verordnung, DE-ÖKO-001, en:eg-oko-verordnung, EU-Landwirtschaft","1860"
"55","4021851118290","Mozzarella","2","dennree","Milchprodukte, Fermentierte Lebensmittel, Fermentierte Milch, Käse, Italienischer Käse, Filata, Mozzarella","Bio, EU-Öko-Verordnung, CH-BIO-006, en:eg-oko-verordnung","1862"
"25","4021851615072","Kuvertüre zartbitter","10","Dennree","Imbiss, Süßer Snack, en:Cocoa and its products, Schokoladen, Bitterschokoladen","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, en:eg-oko-verordnung","1863"
"49","4021851700297","Apfelsaft","9","dennree","Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Getränke, Fruchtgetränke, Säfte und Nektare, Fruchsäfte, Apfelsaft","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung","1864"
"38","4021851052297","bunte Hülsenfrüchte","12","Dennree","null","null","1865"
"84","4021851101445","Soja drink Vanille","15","dennree","Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, en:Dairy substitutes, Pflanzliche Getränke, Milchersatz, Pflanzenmilch, Hülsenfruchtmilch, Sojamilch, Gezuckerte Getränke","Bio, Vegetarisch, EU-Öko-Verordnung, Glutenfrei, Vegan, Laktosefrei","1866"
"17","4021851102220","dennree Kaffee Sahne","18","dennree","Molkereiprodukt","Bio, EU-Öko-Verordnung","1867"
"20","4021851258149","Crema con Aceto Balsamico di Modena","15","Dennree","Gewürzmittel, en:Glazes with vinegar","Bio, EU-Öko-Verordnung","1868"
"68","4021851427231","Reiswaffeln  mit Meersalz","14","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Gepuffte Getreidewaffeln, Gepuffte Reiswaffeln","Bio, EU-Öko-Verordnung","1869"
"63","4021851427217","Dennree Reiswaffeln mit Meersalz","18","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Gepuffte Getreidewaffeln, Gepuffte Reiswaffeln","Bio, EU-Öko-Verordnung, Glutenfrei","1870"
"75","4021851549858","Spaghetti","3","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Teigwaren, Spaghettis, en:Wholegrain pasta, en:whole-wheat-spaghetti","Bio, EU-Öko-Verordnung, en:Made in the EU","1871"
"69","4021851557259","Bio-Hot-Ketchup","1","dennree","Gewürzmittel, Saucen, Tomatensaucen, Scharfe Saucen, Ketchup, en:groceries","Bio, EU-Öko-Verordnung","1872"
"83","4021851404881","Rheinischer Zuckerrübensirup","5","dennree","Sirups","Bio, EU-Öko-Verordnung, GgA","1873"
"29","4021851007785","Veganes Vanille Eis","12","Dennree","Desserts, Tiefkühlprodukte, Tiefkühl-Desserts, Speiseeis und Sorbets, Speiseeis","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan","1874"
"44","4021851647646","Mandel Nussschnitte","17","Dennree","null","Bio, EU-Öko-Verordnung","1875"
"85","4021851175095","Tofu (Basilikum)","11","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, en:Meat alternatives, Fleisch-Ersatzprodukte, Tofu","Bio, EU-Öko-Verordnung","1876"
"77","4021851158272","Rotweinessig","1","Dennree","null","Organic, EU Organic, IT-BIO-014, Made in Italy","1877"
"19","4021851705209","Möhrensaft","19","denree, dennree","Getränke","null","1878"
"61","5027851613802","Ahornsirup","16","dennree","null","null","1879"
"19","5028811649008","Bio-Nusskern-Mix","15","Dennree","null","Bio, EU-Öko-Verordnung, AT-BIO-301","1880"
"43","4021851201084","Kartoffeln","10","dennree","null","Bio, EU-Öko-Verordnung, Bioland, DE-ÖKO-006","1881"
"81","4021851952023","Leinsaat Geschrotet","6","dennree","null","null","1882"
"23","4021851617908","Bio reissirup","2","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Süßstoffe, Sirups, Einfache Sirupe, Getreidesirups, Reissirupe","Bio, EU-Öko-Verordnung, Nicht EU-Landwirtschaft, DE-ÖKO-001","1883"
"78","4021851510858","Risottoreis","5","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Samen, Getreideprodukte, Getreidekörner, Reise, Risotto Reis","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung","1884"
"66","4021851440421","Crunchy Erdbeer","18","Dennree","null","null","1885"
"83","4021851635810","Vollmilch-Schokolade","13","dennree","Imbiss, Süßer Snack, en:Cocoa and its products, Schokoladen, Milchschokoladen","Bio, EU-Öko-Verordnung, DE-ÖKO-001","1886"
"77","4021851411575","Mandelmus braun","13","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Brotaufstriche, Nüsse und Nussprodukte, Pflanzliche Brotaufstriche, Ölsaaten-Pürees, Nußbutter","null","1887"
"83","4021851266120","Cracker Tomate","13","Dennree","Imbiss, Salzige Snacks, Vorspeisen, Crackers","null","1888"
"86","4021851409398","Macadamia Creme","6","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frühstücke, Brotaufstriche, Nüsse und Nussprodukte, Süße Brotaufstriche","Bio, EU-Öko-Verordnung, Glutenfrei, Nicht EU-Landwirtschaft, en:eg-oko-verordnung, EU-Landwirtschaft, EU-/Nicht-EU-Landwirtschaft, NL-BIO-01","1889"
"66","4021851640043","Karamell Waffeln","4","Dennree","null","null","1890"
"74","4021851021217","Butter Gemüse","0","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frucht- und gemüsebasierte Lebensmittel, Tiefkühlprodukte, Gemüsebasierte Lebensmittel, Tiefgekühlte pflanzliche Lebensmittel, Tiefkühl-Gemüse, Gefrorene Lebensmittelmischungen auf pflanzlicher Basis, Gemüse Mischung, Gefrorene Gemüsemischungen","Bio, EU-Öko-Verordnung","1891"
"38","4021851898260","Haselnüsse, gemahlen","4","dennree","null","null","1892"
"43","4021851549636","Linguine","13","dennree","null","null","1893"
"9","4021851540961","Spaghetti","4","Dennree","null","null","1894"
"32","4021851590461","Kidney Bohnen","15","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, Konserven, Hülsenfrüchte, Samen, Konserven-Produkte auf pflanzlicher Basis, Hülsenfruchtsamen, Getrockenete Hülsenfrüchte, Gartenbohnen, Hülsenfrüchte in Dosen, Rote Bohnen, Bohnenkonserven, Kidneybohnen in Dosen","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung, NL-BIO-01","1895"
"62","4021851427248","Reis Waffeln ungesalzen","4","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Gepuffte Getreidewaffeln, Gepuffte Reiswaffeln","Bio, EU-Öko-Verordnung","1896"
"38","4021851636718","ganze nuss schokokade","10","Dennree","Imbiss, Süßer Snack, en:Cocoa and its products, Schokoladen, Milchschokoladen, Schokolade mit Haselnüssen, Milchschokolade mit Haselnüssen, Nuss-Schokoladen","Bio, EU-Öko-Verordnung, Nicht EU-Landwirtschaft, DE-ÖKO-001, EU-Landwirtschaft, EU-/Nicht-EU-Landwirtschaft, Grüner Punkt","1897"
"67","4021851636725","Ganze Mandel Schokolade","5","dennree","Imbiss, Süßer Snack, en:Cocoa and its products, Schokoladen, Schokoladen mit Mandeln","null","1898"
"86","4021851518281","Bio Geflügel Frikadellen","19","Dennree","Auf Fleisch basierende Lebensmittel, Fleisch, Zubereitetes Fleisch, fr:fricadelles","Bio, EU-Öko-Verordnung, DE-ÖKO-009","1899"
"84","4021851672075","KOKOS NATUR","6","Dennree","Pflanzliche Lebensmittel und Getränke, Fermentierte Lebensmittel, en:Dairy substitutes, Desserts, Milchfreie Nachtische, Fermentierte Lebensmittel ohne Milch, Pflanzenbasierte Joghurts, en:Coconutmilk yogurts","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, CH-BIO-006","1900"
"50","4021851758403","Brat- und Backöl","4","Dennree","null","null","1901"
"50","4021851989241","Tomaten stückig","16","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Konserven, Frucht- und gemüsebasierte Lebensmittel, Konserven-Produkte auf pflanzlicher Basis, Gemüsebasierte Lebensmittel, Gemüsekonserven, Tomaten und Tomatenprodukte, Tomaten, Dosentomaten, Geschälte Tomaten","Bio, EU-Öko-Verordnung, IT-BIO-007, Hergestellt in Italien","1902"
"3","4021851411995","Erdnuss Mus","18","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, Brotaufstriche, Nüsse und Nussprodukte, Pflanzliche Brotaufstriche, Ölsaaten-Pürees, Hülsenfruchtbutter, Nußbutter, Erdnussbutter","Bio, EU-Öko-Verordnung, Nicht EU-Landwirtschaft, NL-BIO-01","1903"
"57","4021851428023","Maiswaffeln ungesalzen","7","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Gepuffte Getreidewaffeln, Gepuffte Maiswaffeln","null","1904"
"19","4021851620007","Apfel Saft naturtrüb","3","dennree","Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Fruit juices, Apple juices","No added sugar","1905"
"84","4021851808436","Vegane Würstchen auf Seitanbasis","18","dennree","null","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, DE-ÖKO-001","1906"
"10","4021851025246","Kaisergemüse TK","1","Dennree","null","Bio, EU-Öko-Verordnung","1907"
"33","4021851828786","Vegetarischer Aufschnitt auf Weizenbasis Paprika-Lyoner Art","8","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, en:Meat alternatives, Fleisch-Ersatzprodukte, en:Ham substitutes","Bio, Vegetarisch, EU-Öko-Verordnung, Nicht EU-Landwirtschaft, BE-BIO-01, EU-Landwirtschaft, EU-/Nicht-EU-Landwirtschaft, Hergestellt in Belgien","1908"
"60","4021851616819","Ahornsirup","3","dennree","Süßstoffe, Sirups, Einfache Sirupe, Ahornsirups, Ahornsirups dunkel","Bio, EU-Öko-Verordnung, Nicht EU-Landwirtschaft, en:eg-oko-verordnung, en:ca-org-006","1909"
"79","4021851501078","Buchweizen","10","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Samen, Getreideprodukte, Getreidekörner, Buchweizen","Bio, EU-Öko-Verordnung, DE-ÖKO-003, en:eg-oko-verordnung","1910"
"84","4021851021026","Brechbohnen","15","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frucht- und gemüsebasierte Lebensmittel, Tiefkühlprodukte, Gemüsebasierte Lebensmittel, Tiefgekühlte pflanzliche Lebensmittel, Tiefkühl-Gemüse, Bohnen","Bio, EU-Öko-Verordnung, BE-BIO-02, EU-Landwirtschaft","1911"
"62","4021851427224","Bio-Reiswaffeln ungesalzen","17","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Gepuffte Getreidewaffeln, Gepuffte Reiswaffeln","null","1912"
"58","4021851427439","Schoko Reiswaffeln Vollmilch","1","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Gepuffte Getreidewaffeln, Gepuffte Reiswaffeln, Gepuffte Reiswaffeln mit Milchschokolade","null","1913"
"13","4021851423424","Vollkorn knäckebrot","17","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Brote, Knäckebrote","Bio, EU-Öko-Verordnung","1914"
"30","4021851457610","Veganer Aufschnitt Orientalisch","18","Dennree","en:Meat alternatives, Fleisch-Ersatzprodukte, en:Ham substitutes","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, DE-ÖKO-001","1915"
"46","4021851520307","Leinsamen","6","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Samen, Getreideprodukte, Getreidekörner, Leinsamen","Bio, EU-Öko-Verordnung, DE-ÖKO-003","1916"
"63","4021851866252","Feigen","1","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frucht- und gemüsebasierte Lebensmittel, Fruchtbasierte Lebensmittel, Getrocknete Produkte, Getrocknete Produkte auf pflanzlicher Basis, Dörrobst, Getrocknete Feigen","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung","1917"
"37","4021851798751","Veganer Aufschnitt Orientalisch","9","dennree","en:Meat alternatives, Fleisch-Ersatzprodukte, en:Ham substitutes","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan","1918"
"84","4021851540978","Linguine Vollkorn","18","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Teigwaren, Linguine","Bio, EU-Öko-Verordnung","1919"
"51","4021851540985","Linguine","12","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Getreideprodukte, Teigwaren, en:Cereal pastas, Getrocknete Teigwaren, Hartweizenteigwaren, Linguine","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung","1920"
"30","4021851649282","Butterkekse Dinkel","3","Dennree","Imbiss, Süßer Snack, Kekse und Kuchen, Kekse","null","1921"
"31","4021851593226","Joghurt Mild","7","dennree","Milchprodukte, Fermentierte Lebensmittel, Desserts, Fermentierte Milch, Milchnachspeisen, en:Fermented dairy desserts, Joghurt","null","1922"
"31","4021851866245","Bio-Feigen &quot;Natural&quot;","7","dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frucht- und gemüsebasierte Lebensmittel, Fruchtbasierte Lebensmittel, Getrocknete Produkte, Getrocknete Produkte auf pflanzlicher Basis, Dörrobst, Getrocknete Feigen","Bio, EU-Öko-Verordnung, DE-ÖKO-001, en:eg-oko-verordnung","1923"
"83","4021851568798","Hafer Drink mit Soja","10","dennree","Pflanzliche Lebensmittel und Getränke, Getränke, en:Dairy substitutes, Pflanzliche Getränke, Milchersatz, Pflanzenmilch, en:Mixed plant milks","Bio, Vegetarisch, EU-Öko-Verordnung, Vegan, DE-ÖKO-013, Laktosefrei","1924"
"12","4021851510773","Duft Reis Weiss","0","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Getreide und Kartoffeln, Samen, Getreideprodukte, Getreidekörner, Reise, Weißer Reis","Bio, EU-Öko-Verordnung, en:eg-oko-verordnung, IT-BIO-007","1925"
"71","4021851448328","Honig-Dinkel Poppies","16","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Frühstücke, Getreide und Kartoffeln, Getreideprodukte, Frühstückscerealien","null","1926"
"6","4021851522684","Kichererbsen trocken","10","Dennree","Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, Hülsenfrüchte, Samen, Hülsenfruchtsamen, Getrockenete Hülsenfrüchte, Kichererbsen","Bio, EU-Öko-Verordnung","1927"
